row,col,lon_center,lat_center,vlm_mm_yr,observable_count,observable_fraction,any_observable,majority_observable,not_majority_observable,strong_sub_5mm,population_weighted,population_cover_fraction,builtup_m2_weighted,builtup_cover_fraction
124,26,99.97791627304998,14.278750131265182,-11.975025013549685,28,1.0,1,1,0,1,40.70471946193232,1.0000000000001505,8170.993699091296,1.0000000000001503
124,27,99.98624960634999,14.278750131265182,-9.27957884257961,28,1.0,1,1,0,1,81.46226613706885,1.0000000000001503,10301.017259849108,1.0000000000001505
124,28,99.99458293964999,14.278750131265182,-7.185571081070811,28,1.0,1,1,0,1,428.0161464605526,1.0000000000001505,88620.68581807251,1.0000000000001503
124,29,100.00291627294997,14.278750131265182,-8.002730816662666,28,1.0,1,1,0,1,132.75712133517052,1.0000000000001503,17505.237937203132,1.0000000000001505
124,30,100.01124960624998,14.278750131265182,-9.259797211458453,28,1.0,1,1,0,1,52.1959228961971,1.0000000000001505,10567.102798022972,1.0000000000001505
124,31,100.01958293954998,14.278750131265182,-9.90923154255876,28,1.0,1,1,0,1,60.53156069527298,1.0000000000001503,9604.052191722092,1.0000000000001505
124,32,100.02791627284998,14.278750131265182,-11.099414280512011,28,1.0,1,1,0,1,132.06987567378357,1.0000000000001505,20299.950872414538,1.0000000000001505
124,33,100.03624960614998,14.278750131265182,-10.62937496846681,28,1.0,1,1,0,1,162.81707752587107,1.0000000000001503,38464.8934079719,1.0000000000001505
124,34,100.04458293944998,14.278750131265182,-11.004256937019994,28,1.0,1,1,0,1,420.0757120382543,1.0000000000001505,81087.84180356035,1.0000000000001503
124,35,100.05291627274998,14.278750131265182,-11.212915487660771,28,1.0,1,1,0,1,210.44881444890027,1.0000000000018558,41054.05588959995,1.0000000000018558
124,36,100.06124960604998,14.278750131265182,-11.987377446479105,28,1.0,1,1,0,1,50.96617372538436,1.0000000000001503,5800.132117399257,1.0000000000001508
124,37,100.06958293934998,14.278750131265182,-12.234652746347777,28,1.0,1,1,0,1,88.35421504461945,1.0000000000001505,13015.985411994754,1.0000000000001505
124,38,100.07791627264999,14.278750131265182,-10.228304642142401,28,1.0,1,1,0,1,151.37018134838468,1.0000000000001505,23837.933460793938,1.0000000000001505
124,39,100.08624960594999,14.278750131265182,-9.147706228484708,28,1.0,1,1,0,1,56.84417398529652,1.0000000000001505,17699.984651195602,1.0000000000001505
124,40,100.09458293924997,14.278750131265182,-9.264014840766508,28,1.0,1,1,0,1,6.187029530675717,1.0000000000001505,16.06130560875615,1.0000000000001505
124,44,100.12791627244998,14.278750131265182,-8.429634653452538,28,1.0,1,1,0,1,66.96144870082495,1.0000000000001503,3113.9919469329725,1.0000000000001508
124,45,100.13624960574998,14.278750131265182,-8.429634653452538,28,1.0,1,1,0,1,137.62577188164758,1.0000000000001505,38816.89974170406,1.0000000000001503
124,46,100.14458293904998,14.278750131265182,-7.907791618041948,28,1.0,1,1,0,1,38.52636821380378,1.0000000000018556,2252.089063226202,1.0000000000018558
124,47,100.15291627234998,14.278750131265182,-8.096190276341895,28,1.0,1,1,0,1,5.199349454518701,1.0000000000001508,1063.047602005675,1.0000000000001503
124,51,100.18624960554997,14.278750131265182,-10.525431976893936,28,1.0,1,1,0,1,111.41546114995586,1.0000000000001505,7244.052034637703,1.0000000000001505
124,52,100.19458293884998,14.278750131265182,-14.404374012733543,28,1.0,1,1,0,1,93.33458903325447,1.0000000000001505,15670.994078531252,1.0000000000001505
124,53,100.20291627214998,14.278750131265182,-8.747943534683667,28,1.0,1,1,0,1,77.92820469820947,1.0000000000001508,8397.00850786625,1.0000000000001503
124,54,100.21124960544998,14.278750131265182,-8.889164790101889,28,1.0,1,1,0,1,310.62542651195434,1.0000000000001505,46043.85419895077,1.0000000000001508
124,55,100.21958293874998,14.278750131265182,-9.388355667798256,28,1.0,1,1,0,1,161.1642567485909,1.0000000000001505,6580.098784848251,1.0000000000001505
124,56,100.22791627204998,14.278750131265182,-8.791690251112176,28,1.0,1,1,0,1,106.41745870781526,1.0000000000018558,13272.961363193506,1.000000000001856
124,57,100.23624960534998,14.278750131265182,-10.786261019042936,28,1.0,1,1,0,1,235.17837306969366,1.0000000000001503,15412.992114590179,1.0000000000001505
124,58,100.24458293864998,14.278750131265182,-8.330499640636583,28,1.0,1,1,0,1,513.1880136277528,1.0000000000001505,68010.82726217683,1.0000000000001503
124,59,100.25291627194999,14.278750131265182,-10.440642020896567,28,1.0,1,1,0,1,177.57550705828717,1.0000000000001505,15220.112210544785,1.0000000000001505
124,60,100.26124960524999,14.278750131265182,-9.86992918343319,28,1.0,1,1,0,1,16.789890784019168,1.0000000000001505,15.043573353220802,1.0000000000001503
124,61,100.26958293854999,14.278750131265182,-9.86992918343319,28,1.0,1,1,0,1,353.59262119334574,1.0000000000001508,17306.967508219008,1.0000000000001505
124,62,100.27791627184999,14.278750131265182,-8.391549550587582,28,1.0,1,1,0,1,345.4826115798808,1.0000000000001505,34932.916445049465,1.0000000000001508
124,63,100.28624960514998,14.278750131265182,-8.629411989323474,28,1.0,1,1,0,1,109.11567963470725,1.0000000000001503,7593.052810176037,1.0000000000001503
124,64,100.29458293844998,14.278750131265182,-9.078513983417938,28,1.0,1,1,0,1,121.13696400460447,1.0000000000001505,10859.973679582401,1.0000000000001503
124,65,100.30291627174998,14.278750131265182,-8.239126916118849,28,1.0,1,1,0,1,127.57105185052389,1.0000000000001503,176.05443764447477,1.0000000000001505
124,66,100.31124960504998,14.278750131265182,-9.456077764185544,28,1.0,1,1,0,1,279.78616205827484,1.0000000000001505,31194.885162371866,1.0000000000001503
124,67,100.31958293834998,14.278750131265182,-11.479047808546444,28,1.0,1,1,0,1,63.69190357727152,1.0000000000018556,932.0724348965502,1.0000000000018558
124,68,100.32791627164998,14.278750131265182,-10.884817242547252,28,1.0,1,1,0,1,54.58517506621573,1.0000000000001503,8181.993104309253,1.0000000000001505
124,69,100.33624960494998,14.278750131265182,-11.470052702696352,28,1.0,1,1,0,1,97.87931892264619,1.0000000000001503,22620.949547439275,1.0000000000001508
124,70,100.34458293824999,14.278750131265182,-10.065069614989152,28,1.0,1,1,0,1,44.30406337424332,1.0000000000001503,6440.041664309487,1.0000000000001503
124,71,100.35291627154999,14.278750131265182,-10.387380295864073,28,1.0,1,1,0,1,236.90193542450396,1.0000000000001503,49920.875958457866,1.0000000000001503
124,72,100.36124960484999,14.278750131265182,-11.258210150755872,28,1.0,1,1,0,1,72.62266059622496,1.0000000000001505,8602.089327576321,1.0000000000001505
124,73,100.36958293814999,14.278750131265182,-8.030866413059796,28,1.0,1,1,0,1,16.123902064617074,1.0000000000001505,2836.0361450054183,1.0000000000001505
124,74,100.37791627144998,14.278750131265182,-14.546139833001366,28,1.0,1,1,0,1,13.296463749046474,1.0000000000001508,764.0278318450103,1.0000000000001505
124,75,100.38624960474998,14.278750131265182,-14.546139833001366,28,1.0,1,1,0,1,116.13474915156654,1.0000000000001505,25596.940414674948,1.0000000000001503
124,76,100.39458293804998,14.278750131265182,-18.29695864623647,28,1.0,1,1,0,1,53.652393570400726,1.0000000000001505,5636.113335246464,1.0000000000001505
124,77,100.40291627134998,14.278750131265182,-12.0538545068752,28,1.0,1,1,0,1,17.38312848974615,1.0000000000001508,5183.018654416624,1.0000000000001505
124,78,100.41124960464998,14.278750131265182,-10.96731144178513,28,1.0,1,1,0,1,74.94420304440659,1.0000000000018556,10511.984498007145,1.0000000000018558
124,79,100.41958293794998,14.278750131265182,-12.109249457528977,28,1.0,1,1,0,1,999.6105980364588,1.0000000000001505,134176.6119421449,1.0000000000001503
124,80,100.42791627124998,14.278750131265182,-12.227292229907603,28,1.0,1,1,0,1,469.29526454169275,1.0000000000001508,53484.12671620508,1.0000000000001508
124,81,100.43624960454999,14.278750131265182,-11.595685458821787,27,0.9642857142857143,1,1,0,1,142.38144494375658,1.0000000000001505,34739.02456031413,1.0000000000001508
124,82,100.44458293784999,14.278750131265182,-12.362125854845583,28,1.0,1,1,0,1,21.952737969341086,1.0000000000001508,188.0901808825762,1.0000000000001505
124,83,100.45291627114999,14.278750131265182,-11.06741525154729,28,1.0,1,1,0,1,20.893170636217043,1.0000000000001505,12022.035133205007,1.0000000000001503
124,84,100.46124960444999,14.278750131265182,-9.808865714344021,28,1.0,1,1,0,1,20.198419562456206,1.0000000000001503,13119.994128577817,1.0000000000001503
124,85,100.46958293774999,14.278750131265182,-7.84731239719199,28,1.0,1,1,0,1,4.553024588140281,1.0000000000001505,364.0300795596214,1.0000000000001503
124,86,100.47791627104998,14.278750131265182,-11.092083289949965,28,1.0,1,1,0,1,8.123754968635435,1.0000000000001503,3954.994350254976,1.0000000000001505
124,87,100.48624960434998,14.278750131265182,-9.90426034116755,28,1.0,1,1,0,1,130.75593554499298,1.0000000000001505,64036.816263219465,1.0000000000001505
124,88,100.49458293764998,14.278750131265182,-10.592112434241407,28,1.0,1,1,0,1,75.85913291276451,1.0000000000018556,46055.976816879585,1.000000000001856
124,89,100.50291627094998,14.278750131265182,-10.947750387853901,28,1.0,1,1,0,1,71.55738355153929,1.0000000000001503,30919.01421459588,1.0000000000001503
124,90,100.51124960424998,14.278750131265182,-12.250731356105746,28,1.0,1,1,0,1,24.84071670348501,1.0000000000001503,24755.974656973438,1.0000000000001503
124,91,100.51958293754998,14.278750131265182,-12.370205464063948,28,1.0,1,1,0,1,4.9053248531709714,1.0000000000001503,939.055825056678,1.0000000000001503
124,92,100.52791627084999,14.278750131265182,-10.558269883553933,28,1.0,1,1,0,1,206.32045377732305,1.0000000000001503,48068.845942726715,1.0000000000001505
124,93,100.53624960414999,14.278750131265182,-12.171684448874057,28,1.0,1,1,0,1,51.93426781054143,1.0000000000001508,11752.081789901858,1.0000000000001503
124,96,100.56124960404999,14.278750131265182,-8.214516599055663,28,1.0,1,1,0,1,60.22283912437633,1.0000000000001503,17210.954597836233,1.0000000000001505
124,97,100.56958293734998,14.278750131265182,-9.950921035609305,28,1.0,1,1,0,1,868.5580686567449,1.0000000000001505,107976.65148031026,1.0000000000001505
124,98,100.57791627064998,14.278750131265182,-9.16183210590562,28,1.0,1,1,0,1,478.2760362105356,1.0000000000001505,89634.05459388942,1.0000000000001503
124,99,100.58624960394998,14.278750131265182,-9.90708745294148,28,1.0,1,1,0,1,128.90864172007934,1.0000000000018556,30374.209892565355,1.0000000000018558
124,100,100.59458293724998,14.278750131265182,-11.159969480002188,28,1.0,1,1,0,1,36.42881014199913,1.0000000000001508,7574.079162103466,1.0000000000001505
124,101,100.60291627054998,14.278750131265182,-8.90918947433138,28,1.0,1,1,0,1,89.92360775379721,1.0000000000001505,13661.10665863436,1.0000000000001508
124,102,100.61124960384998,14.278750131265182,-7.242400012116162,28,1.0,1,1,0,1,208.0614289291395,1.0000000000001505,52943.91513164687,1.0000000000001505
124,103,100.61958293714999,14.278750131265182,-7.006027315355884,28,1.0,1,1,0,1,506.65183874665746,1.0000000000001505,108511.71258344609,1.0000000000001503
124,104,100.62791627044999,14.278750131265182,-11.698738929108536,27,0.9642857142857143,1,1,0,1,207.12185705262556,1.0000000000001505,25192.160305112477,1.0000000000001508
124,105,100.63624960374999,14.278750131265182,-15.26206162998789,28,1.0,1,1,0,1,184.67649612079896,1.0000000000001505,49630.86427652113,1.0000000000001505
124,106,100.64458293704999,14.278750131265182,-10.954329326945425,28,1.0,1,1,0,1,214.3543551617591,1.0000000000001505,60344.89358782669,1.0000000000001503
124,107,100.65291627034999,14.278750131265182,-13.572017615153731,28,1.0,1,1,0,1,239.64360657080914,1.0000000000001503,59589.95152607406,1.0000000000001505
124,108,100.66124960364998,14.278750131265182,-18.856090690738373,28,1.0,1,1,0,1,168.90290528288875,1.0000000000001505,38132.00637244054,1.0000000000001503
124,109,100.66958293694998,14.278750131265182,-15.014451421287356,28,1.0,1,1,0,1,794.4047432609407,1.0000000000001503,107638.73121629025,1.0000000000001505
124,110,100.67791627024998,14.278750131265182,-25.36045555431553,28,1.0,1,1,0,1,845.7554586627998,1.000000000001856,154111.7141537889,1.0000000000018556
124,111,100.68624960354998,14.278750131265182,-14.613504515147069,28,1.0,1,1,0,1,385.2785008701735,1.0000000000001503,112946.11959724856,1.0000000000001503
124,112,100.69458293684998,14.278750131265182,-17.94643242428884,28,1.0,1,1,0,1,87.65719928899361,1.0000000000001505,30947.31822136826,1.0000000000001505
124,113,100.70291627014998,14.278750131265182,-16.337051552586217,28,1.0,1,1,0,1,11.963624972465958,1.0000000000001503,8315.055269987679,1.0000000000001505
124,114,100.71124960344999,14.278750131265182,-14.456717869211733,28,1.0,1,1,0,1,19.057152382073046,1.0000000000001505,12745.978072257205,1.0000000000001503
124,115,100.71958293674999,14.278750131265182,-14.349252490529143,28,1.0,1,1,0,1,43.48822736466203,1.0000000000001505,25888.946204926986,1.0000000000001505
124,116,100.72791627004999,14.278750131265182,-15.098329767825474,28,1.0,1,1,0,1,171.37611492229763,1.0000000000001505,68625.8664857437,1.0000000000001505
124,117,100.73624960334999,14.278750131265182,-15.267027317463498,28,1.0,1,1,0,1,41.40892143259657,1.0000000000001505,15791.130425156181,1.0000000000001505
124,118,100.74458293664999,14.278750131265182,-14.220328479682486,28,1.0,1,1,0,1,3.964323965369489,1.0000000000001508,0.05257793886383582,1.0000000000001503
124,119,100.75291626994998,14.278750131265182,-12.821607107396193,28,1.0,1,1,0,1,62.78524037057263,1.0000000000001505,34941.99407529006,1.0000000000001508
124,120,100.76124960324998,14.278750131265182,-10.667384045636235,28,1.0,1,1,0,1,87.45318556341454,1.0000000000018558,63204.89424193848,1.000000000001856
124,121,100.76958293654998,14.278750131265182,-9.971510659713836,28,1.0,1,1,0,1,33.289820509823514,1.0000000000001505,17049.08629410222,1.0000000000001505
124,122,100.77791626984998,14.278750131265182,-11.73637770127425,28,1.0,1,1,0,1,14.832376950843342,1.0000000000001505,4395.070393626573,1.0000000000001505
124,123,100.78624960314998,14.278750131265182,-13.646902908565796,28,1.0,1,1,0,1,29.775579677493216,1.0000000000001505,17680.95288151,1.0000000000001503
124,124,100.79458293644998,14.278750131265182,-12.995117781898522,28,1.0,1,1,0,1,89.61641653675886,1.0000000000001505,65217.82139884247,1.0000000000001505
124,125,100.80291626974999,14.278750131265182,-10.680631848080381,28,1.0,1,1,0,1,171.37424472121901,1.0000000000001505,59135.979466756864,1.0000000000001505
124,126,100.81124960304999,14.278750131265182,-9.650588422408417,28,1.0,1,1,0,1,46.31364859166136,1.0000000000001505,30985.02690941195,1.0000000000001505
124,127,100.81958293634999,14.278750131265182,-18.684830018706947,28,1.0,1,1,0,1,80.11759658358552,1.0000000000001503,28310.037011066317,1.0000000000001503
124,128,100.82791626964999,14.278750131265182,-20.065597152760695,28,1.0,1,1,0,1,135.48039299513977,1.0000000000001503,42853.9254294659,1.0000000000001505
124,129,100.83624960294999,14.278750131265182,-16.41468224211527,28,1.0,1,1,0,1,64.27270032187066,1.0000000000001505,9764.067000216008,1.0000000000001503
124,130,100.84458293624999,14.278750131265182,-10.901697646684124,28,1.0,1,1,0,1,22.673916216123843,1.0000000000001503,5562.000654187705,1.0000000000001505
124,132,100.86124960284998,14.278750131265182,-10.657161902134174,28,1.0,1,1,0,1,15.022847476419722,1.0000000000001505,3801.9919983801387,1.0000000000001505
124,133,100.86958293614998,14.278750131265182,-10.721372430685907,28,1.0,1,1,0,1,8.204111311679242,1.0000000000001505,1026.028670423547,1.0000000000001505
124,134,100.87791626944998,14.278750131265182,-12.682425438786801,28,1.0,1,1,0,1,13.8611857714428,1.0000000000001503,3297.0599747145343,1.0000000000001505
124,135,100.88624960274998,14.278750131265182,-9.711597287929463,28,1.0,1,1,0,1,154.62863269912847,1.0000000000001505,17177.980651296864,1.0000000000001503
124,136,100.89458293604999,14.278750131265182,-9.648103185960048,28,1.0,1,1,0,1,267.5050217105319,1.0000000000001503,66814.79373410672,1.0000000000001505
124,137,100.90291626934999,14.278750131265182,-13.251141549114864,28,1.0,1,1,0,1,210.16433301345995,1.0000000000001505,49184.95879478113,1.0000000000001505
124,138,100.91124960264999,14.278750131265182,-13.17097249811506,28,1.0,1,1,0,1,40.1405709810356,1.0000000000001508,2097.110258851026,1.0000000000001505
124,142,100.94458293584998,14.278750131265182,-13.811024651446498,28,1.0,1,1,0,1,52.2208478490463,1.000000000001856,12290.056043558643,1.0000000000018556
125,19,99.91958293994998,14.270416797965346,-8.228942685475364,28,1.0,1,1,0,1,97.70585705541974,1.0000000000001505,26994.113893741487,1.0000000000001503
125,20,99.92791627324998,14.270416797965346,-7.820508694322724,28,1.0,1,1,0,1,23.6693070154826,1.0000000000001503,1896.0930929316469,1.0000000000001503
125,21,99.93624960654998,14.270416797965346,-10.588641205074882,28,1.0,1,1,0,1,27.075240172669183,1.0000000000001503,8510.97147671711,1.0000000000001503
125,22,99.94458293984998,14.270416797965346,-11.91976869251147,28,1.0,1,1,0,1,6.469651756460929,1.0000000000001505,0.020690461986323863,1.0000000000001508
125,25,99.96958293974998,14.270416797965346,-12.386957871771749,28,1.0,1,1,0,1,12.424627778919207,1.0000000000001505,899.1681425321311,1.0000000000001505
125,26,99.97791627304998,14.270416797965346,-10.273923673110453,28,1.0,1,1,0,1,101.80352073851115,1.0000000000001505,15944.963783407145,1.0000000000001508
125,27,99.98624960634999,14.270416797965346,-9.52433952069093,28,1.0,1,1,0,1,96.6354237619052,1.0000000000001505,23460.942048919398,1.0000000000001505
125,28,99.99458293964999,14.270416797965346,-9.264060055394726,28,1.0,1,1,0,1,104.42235734872838,1.0000000000001508,14511.997528572803,1.0000000000001503
125,29,100.00291627294997,14.270416797965346,-9.395880775848324,28,1.0,1,1,0,1,301.3475268787124,1.0000000000001505,56953.814733112486,1.0000000000001503
125,30,100.01124960624998,14.270416797965346,-9.18000477010898,28,1.0,1,1,0,1,311.7662882484393,1.0000000000001508,61218.89724816233,1.0000000000001503
125,31,100.01958293954998,14.270416797965346,-7.977240038049128,28,1.0,1,1,0,1,231.50754713917516,1.0000000000001503,38937.1030631459,1.0000000000001503
125,32,100.02791627284998,14.270416797965346,-12.278933714874402,28,1.0,1,1,0,1,69.63322174107228,1.0000000000001505,6522.076399097213,1.0000000000001505
125,33,100.03624960614998,14.270416797965346,-12.278933714874402,28,1.0,1,1,0,1,17.866077348027087,1.0000000000001503,1447.0439131430085,1.0000000000001503
125,34,100.04458293944998,14.270416797965346,-15.564829977788065,28,1.0,1,1,0,1,211.6798314272986,1.0000000000001505,48282.886255148514,1.0000000000001503
125,35,100.05291627274998,14.270416797965346,-11.394172167186241,28,1.0,1,1,0,1,123.48725449883273,1.0000000000018558,17353.053566935094,1.0000000000018556
125,36,100.06124960604998,14.270416797965346,-10.56880680814121,28,1.0,1,1,0,1,195.38258864461565,1.0000000000001503,33680.90865995112,1.0000000000001505
125,37,100.06958293934998,14.270416797965346,-13.397347940407762,28,1.0,1,1,0,1,69.00427130255959,1.0000000000001503,14634.028318432092,1.0000000000001505
125,38,100.07791627264999,14.270416797965346,-12.107959235766813,28,1.0,1,1,0,1,6.153174277498178,1.0000000000001505,0.05638666322284276,1.0000000000001505
125,39,100.08624960594999,14.270416797965346,-8.03894778403852,28,1.0,1,1,0,1,10.116640929346985,1.0000000000001505,0.0014658085858043814,1.0000000000001505
125,40,100.09458293924997,14.270416797965346,-8.738931409893771,28,1.0,1,1,0,1,43.82357736797998,1.0000000000001505,11079.04658512711,1.0000000000001503
125,41,100.10291627254998,14.270416797965346,-10.148511095810095,28,1.0,1,1,0,1,84.47137388050875,1.0000000000001505,16276.001546426412,1.0000000000001505
125,44,100.12791627244998,14.270416797965346,-7.903695152680321,28,1.0,1,1,0,1,36.38785592157496,1.0000000000001505,2779.051899541101,1.0000000000001505
125,45,100.13624960574998,14.270416797965346,-9.93219370683394,28,1.0,1,1,0,1,119.62205141524771,1.0000000000001503,30315.012446019333,1.0000000000001508
125,46,100.14458293904998,14.270416797965346,-7.750103332546162,28,1.0,1,1,0,1,70.10515377985475,1.0000000000018556,2952.065102523489,1.0000000000018558
125,47,100.15291627234998,14.270416797965346,-8.096190276341895,28,1.0,1,1,0,1,129.69170317219846,1.0000000000001505,27376.907762677747,1.0000000000001505
125,48,100.16124960564999,14.270416797965346,-8.096190276341895,28,1.0,1,1,0,1,31.972843012600148,1.0000000000001503,8659.04474271811,1.0000000000001503
125,49,100.16958293894999,14.270416797965346,-7.298017780269661,28,1.0,1,1,0,1,13.993974477425027,1.0000000000001508,2332.035896354151,1.0000000000001505
125,50,100.17791627224999,14.270416797965346,-8.212884770728815,28,1.0,1,1,0,1,123.16158950495485,1.0000000000001503,16369.949274030529,1.0000000000001505
125,51,100.18624960554997,14.270416797965346,-9.724186932731245,28,1.0,1,1,0,1,195.38249147118378,1.0000000000001508,23778.970854009895,1.0000000000001508
125,52,100.19458293884998,14.270416797965346,-8.76981315449347,28,1.0,1,1,0,1,191.79304571892962,1.0000000000001505,24099.96935135651,1.0000000000001503
125,53,100.20291627214998,14.270416797965346,-10.417733169857822,28,1.0,1,1,0,1,54.653969937064815,1.0000000000001508,3119.0865167478205,1.0000000000001503
125,54,100.21124960544998,14.270416797965346,-8.91958031710492,28,1.0,1,1,0,1,102.58675166243353,1.0000000000001503,13513.963535587125,1.0000000000001505
125,55,100.21958293874998,14.270416797965346,-9.52302375076255,28,1.0,1,1,0,1,77.04719758551444,1.0000000000001505,8892.037904032028,1.0000000000001503
125,56,100.22791627204998,14.270416797965346,-8.5719063218036,28,1.0,1,1,0,1,24.68462627215882,1.0000000000018558,12.025620515656444,1.0000000000018558
125,57,100.23624960534998,14.270416797965346,-8.72807660585617,28,1.0,1,1,0,1,127.14073062763272,1.0000000000001503,13800.949596662485,1.0000000000001505
125,58,100.24458293864998,14.270416797965346,-8.62954004400519,28,1.0,1,1,0,1,318.51082908491645,1.0000000000001503,40777.91423455361,1.0000000000001503
125,59,100.25291627194999,14.270416797965346,-9.693630416028,28,1.0,1,1,0,1,127.75541416610395,1.0000000000001505,6585.151848948634,1.0000000000001505
125,60,100.26124960524999,14.270416797965346,-9.711392573306302,27,0.9642857142857143,1,1,0,1,113.35324676937748,1.0000000000001503,4146.040017300473,1.0000000000001503
125,61,100.26958293854999,14.270416797965346,-10.253455407023488,28,1.0,1,1,0,1,258.70143453874994,1.0000000000001505,22643.939179452933,1.0000000000001505
125,62,100.27791627184999,14.270416797965346,-8.768179765348286,26,0.9285714285714286,1,1,0,1,125.23164471244645,1.0000000000001505,10713.034624303267,1.0000000000001505
125,63,100.28624960514998,14.270416797965346,-8.641817481120475,28,1.0,1,1,0,1,16.69213220399295,1.0000000000001505,0.03780689116097483,1.0000000000001503
125,65,100.30291627174998,14.270416797965346,-8.790413941692147,28,1.0,1,1,0,1,252.83407253081626,1.0000000000001503,17085.9408893435,1.0000000000001503
125,66,100.31124960504998,14.270416797965346,-9.504362475716599,28,1.0,1,1,0,1,67.32366398756193,1.0000000000001503,7514.010233731717,1.0000000000001505
125,68,100.32791627164998,14.270416797965346,-9.03733703891454,28,1.0,1,1,0,1,103.9119948745697,1.0000000000001503,14376.95677150932,1.0000000000001508
125,69,100.33624960494998,14.270416797965346,-10.501117294754659,28,1.0,1,1,0,1,57.25885672960774,1.0000000000001503,13365.00253959444,1.0000000000001505
125,70,100.34458293824999,14.270416797965346,-11.088401865957195,28,1.0,1,1,0,1,26.068973525272863,1.0000000000001503,8064.999587260802,1.0000000000001503
125,71,100.35291627154999,14.270416797965346,-10.521650036171481,28,1.0,1,1,0,1,170.87004056852965,1.0000000000001503,38450.924544256566,1.0000000000001503
125,72,100.36124960484999,14.270416797965346,-11.74916652980311,28,1.0,1,1,0,1,53.36071651323942,1.0000000000001508,2714.0862493607847,1.0000000000001508
125,73,100.36958293814999,14.270416797965346,-8.621336212485781,28,1.0,1,1,0,1,113.4931152345217,1.0000000000001503,15939.975532923303,1.0000000000001505
125,74,100.37791627144998,14.270416797965346,-9.294078702018506,28,1.0,1,1,0,1,47.99605225305677,1.0000000000001508,14201.983002937972,1.0000000000001503
125,75,100.38624960474998,14.270416797965346,-14.631552193503135,28,1.0,1,1,0,1,118.74052334687912,1.0000000000001505,25668.936740214824,1.0000000000001503
125,76,100.39458293804998,14.270416797965346,-12.404371811525996,28,1.0,1,1,0,1,248.76235123429396,1.0000000000001508,44062.91489941158,1.0000000000001503
125,77,100.40291627134998,14.270416797965346,-12.77723418737457,26,0.9285714285714286,1,1,0,1,88.63229344895737,1.0000000000001508,15513.076429973793,1.0000000000001505
125,78,100.41124960464998,14.270416797965346,-14.758058718486007,28,1.0,1,1,0,1,87.16135704935101,1.0000000000018556,8931.001156380104,1.0000000000018558
125,79,100.41958293794998,14.270416797965346,-18.516848879891594,27,0.9642857142857143,1,1,0,1,395.55204191114655,1.0000000000001505,80835.7631596817,1.0000000000001503
125,80,100.42791627124998,14.270416797965346,-17.328530436151805,27,0.9642857142857143,1,1,0,1,102.94808526570418,1.0000000000001505,13899.180662798371,1.0000000000001505
125,81,100.43624960454999,14.270416797965346,-11.575430740729495,28,1.0,1,1,0,1,32.486481465583395,1.0000000000001505,22676.008442450635,1.0000000000001505
125,82,100.44458293784999,14.270416797965346,-11.654632336929707,28,1.0,1,1,0,1,20.234025017353297,1.0000000000001505,4363.114771126017,1.0000000000001505
125,83,100.45291627114999,14.270416797965346,-13.177782286122483,27,0.9642857142857143,1,1,0,1,70.20467296506969,1.0000000000001505,49418.90409307789,1.0000000000001503
125,84,100.46124960444999,14.270416797965346,-13.622878054182152,28,1.0,1,1,0,1,25.830153712954612,1.0000000000001505,11220.106281010378,1.0000000000001503
125,85,100.46958293774999,14.270416797965346,-8.015497193555863,28,1.0,1,1,0,1,2.2944329322946366,1.0000000000001505,14.110454799967666,1.0000000000001508
125,86,100.47791627104998,14.270416797965346,-9.355740750737795,28,1.0,1,1,0,1,34.48118639655902,1.0000000000001505,5711.053219856838,1.0000000000001503
125,87,100.48624960434998,14.270416797965346,-13.220930380376565,28,1.0,1,1,0,1,43.03631513116421,1.0000000000001505,40954.87991414673,1.0000000000001508
125,88,100.49458293764998,14.270416797965346,-11.094932444658925,28,1.0,1,1,0,1,21.1640565367782,1.0000000000018556,6993.077683975317,1.0000000000018558
125,89,100.50291627094998,14.270416797965346,-11.140237890295445,28,1.0,1,1,0,1,21.250949566685893,1.0000000000001503,17870.94713061441,1.0000000000001508
125,90,100.51124960424998,14.270416797965346,-12.250731356105746,28,1.0,1,1,0,1,5.366542877310581,1.0000000000001503,1136.0384761869782,1.0000000000001503
125,91,100.51958293754998,14.270416797965346,-11.45715263428735,28,1.0,1,1,0,1,0.2744992147864093,1.0000000000001503,84.00448889324603,1.0000000000001505
125,92,100.52791627084999,14.270416797965346,-12.795567215874142,28,1.0,1,1,0,1,86.4909425077811,1.0000000000001505,24128.91712885924,1.0000000000001505
125,93,100.53624960414999,14.270416797965346,-9.06405428150572,28,1.0,1,1,0,1,32.34591343141225,1.0000000000001508,8486.092079219205,1.0000000000001505
125,95,100.55291627074999,14.270416797965346,-12.821293543691741,28,1.0,1,1,0,1,7.255955793543915,1.0000000000001508,459.01046124183875,1.0000000000001505
125,96,100.56124960404999,14.270416797965346,-12.861979999962736,28,1.0,1,1,0,1,50.20984666768129,1.0000000000001505,14513.944620133536,1.0000000000001505
125,97,100.56958293734998,14.270416797965346,-12.030060104421745,28,1.0,1,1,0,1,239.21790195415662,1.0000000000001508,31403.906439408256,1.0000000000001503
125,98,100.57791627064998,14.270416797965346,-8.726071619647753,28,1.0,1,1,0,1,265.82094964893514,1.0000000000001505,95795.86895815837,1.0000000000001503
125,99,100.58624960394998,14.270416797965346,-14.204630376712439,28,1.0,1,1,0,1,263.67668304746485,1.000000000001856,69986.02825340278,1.0000000000018556
