left_out_block,n_cells_left_out,converged,strong_beta,strong_odds_ratio,strong_ci_low,strong_ci_high
220023,25,True,0.38692620332503236,1.4724478255100126,1.25012961890368,1.7343022403952921
220024,25,True,0.38931716062410815,1.4759725974964133,1.2531299123216946,1.7384431471467916
220025,25,True,0.3627649587179054,1.4372979951732257,1.2216609893001968,1.6909973757223262
220026,25,True,0.379802571201004,1.4619959208406268,1.2418620384289472,1.7211509865126815
220027,25,True,0.37040063386725053,1.4483147423823957,1.2310873081068379,1.7038723242366065
220028,13,True,0.37974165180057395,1.461906859638503,1.241888118984421,1.720905155293558
230004,17,True,0.3898926199157643,1.4768222040754266,1.2538436442794996,1.7394543828496887
230005,25,True,0.38676061144369567,1.472204020291056,1.2499407904192628,1.7339898769398112
230006,14,True,0.38917316531030655,1.4757600796602277,1.2529475476917553,1.7381955188235474
230007,22,True,0.39088371619404716,1.4782866026256782,1.2550807577324474,1.7411877809765839
230008,25,True,0.3900776031102035,1.4770954166334422,1.2540678499188511,1.7397869421345136
230009,18,True,0.3903237228088081,1.4774590036533228,1.254374918397227,1.7402174385513405
230010,23,True,0.38838704963109627,1.4746004173969185,1.2519679392026415,1.7368227435376953
230011,24,True,0.39033886497050907,1.4774813757458432,1.2544031139713019,1.740231024112214
230012,25,True,0.39008814470609937,1.4771109876584956,1.2540889314102575,1.7397943759920582
230013,22,True,0.3872548184597477,1.4729317736625427,1.250544379060117,1.734866867735838
230014,16,True,0.38859550788225794,1.4749078420625823,1.2522238325745552,1.73719193485178
230015,25,True,0.38933627876934074,1.4760008156246298,1.2531506956301455,1.7384807871243906
230016,22,True,0.38915510537412973,1.4757334277680432,1.2529282092043619,1.738159563998455
230017,24,True,0.38612945011495625,1.4712751152207497,1.2491412269483633,1.7329109134889773
230018,24,True,0.3883806005250756,1.4745909075731536,1.2519555560757156,1.736817520514213
230019,25,True,0.3907726638670179,1.478122444573676,1.2549522411525276,1.740979369179765
230020,25,True,0.3880693275307491,1.4741319786757383,1.2515700771733715,1.7362712086104206
230021,25,True,0.38927031019590475,1.4759034491680312,1.2530733870834316,1.738358673737484
230022,25,True,0.38953158351916467,1.4762891137467453,1.253395119686885,1.73882083401729
230023,25,True,0.38800268746044836,1.4740337456902097,1.2514828677961387,1.7361607892082191
230024,25,True,0.3882192994086329,1.4743530735954247,1.2517535822033548,1.7365374595486018
230025,25,True,0.38807737489245214,1.4741438415967012,1.2515735181491225,1.736294379998666
230026,25,True,0.3879276771083338,1.4739231820466774,1.251383529627224,1.736038149089078
230027,25,True,0.38796172484786373,1.4739733666535981,1.2514298502644052,1.7360921070766457
230028,14,True,0.3889167110339348,1.4753816632022336,1.252630991542086,1.737743251453199
240004,20,True,0.39010907885113966,1.4771419100378174,1.2541105702014017,1.739837199553916
240005,24,True,0.38943523852807815,1.4761468875367416,1.2532805984532267,1.7386446708531986
240006,25,True,0.3887717710270511,1.4751678368701824,1.252452438987233,1.7374872523669824
240007,23,True,0.38937940049580927,1.4760644647003878,1.2532033973421162,1.7385576104981253
240008,20,True,0.38978433506046095,1.4766622952547577,1.253708547374466,1.739265109736668
